workerid	byWords	condition	item	sentence	slide_number
13	[{'region': 'The', 'correct': 'yes', 'rt': 1221, 'word': 'The'}, {'region': 'spider', 'correct': 'yes', 'rt': 823, 'word': 'spider'}, {'region': 'that', 'correct': 'yes', 'rt': 1713, 'word': 'that'}, {'region': 'the', 'correct': 'yes', 'rt': 698, 'word': 'the'}, {'region': 'boy', 'correct': 'yes', 'rt': 755, 'word': 'boy'}, {'region': 'who', 'correct': 'yes', 'rt': 707, 'word': 'who'}, {'region': 'was', 'correct': 'yes', 'rt': 908, 'word': 'was'}, {'region': 'in', 'correct': 'yes', 'rt': 1759, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 808, 'word': 'the'}, {'region': 'yard', 'correct': 'yes', 'rt': 893, 'word': 'yard'}, {'region': 'captured', 'correct': 'yes', 'rt': 1854, 'word': 'captured'}, {'region': 'scared', 'correct': 'yes', 'rt': 2200, 'word': 'scared'}, {'region': 'the', 'correct': 'yes', 'rt': 662, 'word': 'the'}, {'region': 'dog', 'correct': 'no', 'rt': 3705, 'word': 'dog'}, {'region': 'since', 'correct': 'yes', 'rt': 1156, 'word': 'since'}, {'region': 'it', 'correct': 'yes', 'rt': 570, 'word': 'it'}, {'region': 'was', 'correct': 'yes', 'rt': 683, 'word': 'was'}, {'region': 'larger', 'correct': 'yes', 'rt': 1475, 'word': 'larger'}, {'region': 'than', 'correct': 'yes', 'rt': 644, 'word': 'than'}, {'region': 'the', 'correct': 'yes', 'rt': 630, 'word': 'the'}, {'region': 'average', 'correct': 'yes', 'rt': 1125, 'word': 'average'}, {'region': 'spider.', 'correct': 'yes', 'rt': 1050, 'word': 'spider.'}]	filler	Filler_17	The spider that the boy who was in the yard captured scared the dog since it was larger than the average spider.	30
13	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 778, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'no', 'rt': 1288, 'word': 'guess'}, {'region': 'REGION_0_0', 'correct': 'yes', 'rt': 1072, 'word': 'that'}, {'region': 'REGION_0_1', 'correct': 'yes', 'rt': 606, 'word': 'the'}, {'region': 'REGION_0_2', 'correct': 'yes', 'rt': 925, 'word': 'commander'}, {'region': 'REGION_2_0', 'correct': 'yes', 'rt': 729, 'word': 'was'}, {'region': 'REGION_2_1', 'correct': 'yes', 'rt': 1138, 'word': 'confirmed'}, {'region': 'REGION_3_0', 'correct': 'yes', 'rt': 1145, 'word': 'troubled'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 1254, 'word': 'people.'}]	condition_2	Critical_6	The guess that the commander was confirmed troubled people.	41
13	[{'region': 'The', 'correct': 'yes', 'rt': 568, 'word': 'The'}, {'region': 'prisoner', 'correct': 'yes', 'rt': 949, 'word': 'prisoner'}, {'region': 'who', 'correct': 'yes', 'rt': 613, 'word': 'who'}, {'region': 'the', 'correct': 'yes', 'rt': 750, 'word': 'the'}, {'region': 'guard', 'correct': 'yes', 'rt': 630, 'word': 'guard'}, {'region': 'attacked', 'correct': 'yes', 'rt': 918, 'word': 'attacked'}, {'region': 'tackled', 'correct': 'yes', 'rt': 893, 'word': 'tackled'}, {'region': 'the', 'correct': 'yes', 'rt': 823, 'word': 'the'}, {'region': 'warden', 'correct': 'yes', 'rt': 935, 'word': 'warden'}, {'region': 'although', 'correct': 'yes', 'rt': 767, 'word': 'although'}, {'region': 'he', 'correct': 'yes', 'rt': 610, 'word': 'he'}, {'region': 'had', 'correct': 'yes', 'rt': 897, 'word': 'had'}, {'region': 'no', 'correct': 'yes', 'rt': 693, 'word': 'no'}, {'region': 'intention', 'correct': 'yes', 'rt': 1218, 'word': 'intention'}, {'region': 'of', 'correct': 'yes', 'rt': 929, 'word': 'of'}, {'region': 'trying', 'correct': 'yes', 'rt': 756, 'word': 'trying'}, {'region': 'to', 'correct': 'yes', 'rt': 588, 'word': 'to'}, {'region': 'escape.', 'correct': 'yes', 'rt': 949, 'word': 'escape.'}]	filler	Filler_44	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	43
13	[{'region': 'The', 'correct': 'yes', 'rt': 688, 'word': 'The'}, {'region': 'producer', 'correct': 'yes', 'rt': 1338, 'word': 'producer'}, {'region': 'shoots', 'correct': 'yes', 'rt': 1286, 'word': 'shoots'}, {'region': 'a', 'correct': 'yes', 'rt': 682, 'word': 'a'}, {'region': 'new', 'correct': 'no', 'rt': 1377, 'word': 'new'}, {'region': 'movie', 'correct': 'yes', 'rt': 577, 'word': 'movie'}, {'region': 'every', 'correct': 'yes', 'rt': 462, 'word': 'every'}, {'region': 'year.', 'correct': 'yes', 'rt': 472, 'word': 'year.'}]	filler	Filler_50	The producer shoots a new movie every year.	48
13	[{'region': 'The', 'correct': 'yes', 'rt': 662, 'word': 'The'}, {'region': 'firemen', 'correct': 'yes', 'rt': 830, 'word': 'firemen'}, {'region': 'at', 'correct': 'yes', 'rt': 876, 'word': 'at'}, {'region': 'the', 'correct': 'yes', 'rt': 619, 'word': 'the'}, {'region': 'scene', 'correct': 'yes', 'rt': 802, 'word': 'scene'}, {'region': 'apprehended', 'correct': 'yes', 'rt': 1728, 'word': 'apprehended'}, {'region': 'the', 'correct': 'yes', 'rt': 686, 'word': 'the'}, {'region': 'arsonist', 'correct': 'yes', 'rt': 1041, 'word': 'arsonist'}, {'region': 'because', 'correct': 'yes', 'rt': 630, 'word': 'because'}, {'region': 'there', 'correct': 'yes', 'rt': 809, 'word': 'there'}, {'region': 'was', 'correct': 'yes', 'rt': 665, 'word': 'was'}, {'region': 'a', 'correct': 'yes', 'rt': 704, 'word': 'a'}, {'region': 'great', 'correct': 'yes', 'rt': 1229, 'word': 'great'}, {'region': 'deal', 'correct': 'yes', 'rt': 841, 'word': 'deal'}, {'region': 'of', 'correct': 'yes', 'rt': 693, 'word': 'of'}, {'region': 'evidence', 'correct': 'yes', 'rt': 839, 'word': 'evidence'}, {'region': 'pointing', 'correct': 'yes', 'rt': 2103, 'word': 'pointing'}, {'region': 'to', 'correct': 'yes', 'rt': 714, 'word': 'to'}, {'region': 'his', 'correct': 'yes', 'rt': 809, 'word': 'his'}, {'region': 'guilt.', 'correct': 'yes', 'rt': 956, 'word': 'guilt.'}]	filler	Filler_6	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	12
13	[{'region': 'The', 'correct': 'yes', 'rt': 596, 'word': 'The'}, {'region': 'office-worker', 'correct': 'yes', 'rt': 1054, 'word': 'office-worker'}, {'region': 'worked', 'correct': 'yes', 'rt': 736, 'word': 'worked'}, {'region': 'through', 'correct': 'yes', 'rt': 749, 'word': 'through'}, {'region': 'the', 'correct': 'yes', 'rt': 672, 'word': 'the'}, {'region': 'stack', 'correct': 'yes', 'rt': 1191, 'word': 'stack'}, {'region': 'of', 'correct': 'yes', 'rt': 633, 'word': 'of'}, {'region': 'files', 'correct': 'yes', 'rt': 876, 'word': 'files'}, {'region': 'on', 'correct': 'yes', 'rt': 581, 'word': 'on'}, {'region': 'his', 'correct': 'yes', 'rt': 672, 'word': 'his'}, {'region': 'desk', 'correct': 'yes', 'rt': 809, 'word': 'desk'}, {'region': 'quickly.', 'correct': 'yes', 'rt': 841, 'word': 'quickly.'}]	filler	Filler_5	The office-worker worked through the stack of files on his desk quickly.	26
13	[{'region': 'The', 'correct': 'yes', 'rt': 3355, 'word': 'The'}, {'region': 'semester', 'correct': 'yes', 'rt': 3844, 'word': 'semester'}, {'region': 'will', 'correct': 'yes', 'rt': 3041, 'word': 'will'}, {'region': 'start', 'correct': 'no', 'rt': 2016, 'word': 'start'}, {'region': 'next', 'correct': 'yes', 'rt': 840, 'word': 'next'}, {'region': 'week,', 'correct': 'yes', 'rt': 791, 'word': 'week,'}, {'region': 'but', 'correct': 'yes', 'rt': 1431, 'word': 'but'}, {'region': 'the', 'correct': 'yes', 'rt': 807, 'word': 'the'}, {'region': 'students', 'correct': 'yes', 'rt': 1062, 'word': 'students'}, {'region': 'and', 'correct': 'yes', 'rt': 1292, 'word': 'and'}, {'region': 'teachers', 'correct': 'yes', 'rt': 966, 'word': 'teachers'}, {'region': 'are', 'correct': 'yes', 'rt': 865, 'word': 'are'}, {'region': 'not', 'correct': 'yes', 'rt': 1355, 'word': 'not'}, {'region': 'ready.', 'correct': 'yes', 'rt': 1061, 'word': 'ready.'}]	filler	Practice_0	The semester will start next week, but the students and teachers are not ready.	4
13	[{'region': 'The', 'correct': 'yes', 'rt': 582, 'word': 'The'}, {'region': 'astronaut', 'correct': 'yes', 'rt': 802, 'word': 'astronaut'}, {'region': 'that', 'correct': 'yes', 'rt': 749, 'word': 'that'}, {'region': 'the', 'correct': 'yes', 'rt': 682, 'word': 'the'}, {'region': 'journalists', 'correct': 'yes', 'rt': 1556, 'word': 'journalists'}, {'region': 'who', 'correct': 'yes', 'rt': 619, 'word': 'who'}, {'region': 'were', 'correct': 'yes', 'rt': 830, 'word': 'were'}, {'region': 'at', 'correct': 'yes', 'rt': 639, 'word': 'at'}, {'region': 'the', 'correct': 'yes', 'rt': 750, 'word': 'the'}, {'region': 'launch', 'correct': 'yes', 'rt': 696, 'word': 'launch'}, {'region': 'worshipped', 'correct': 'yes', 'rt': 1655, 'word': 'worshipped'}, {'region': 'criticized', 'correct': 'no', 'rt': 2996, 'word': 'criticized'}, {'region': 'the', 'correct': 'yes', 'rt': 999, 'word': 'the'}, {'region': 'administrators', 'correct': 'yes', 'rt': 1471, 'word': 'administrators'}, {'region': 'after', 'correct': 'yes', 'rt': 914, 'word': 'after'}, {'region': 'he', 'correct': 'yes', 'rt': 713, 'word': 'he'}, {'region': 'discovered', 'correct': 'yes', 'rt': 1388, 'word': 'discovered'}, {'region': 'a', 'correct': 'yes', 'rt': 681, 'word': 'a'}, {'region': 'potential', 'correct': 'yes', 'rt': 1003, 'word': 'potential'}, {'region': 'leak', 'correct': 'yes', 'rt': 935, 'word': 'leak'}, {'region': 'in', 'correct': 'yes', 'rt': 619, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 640, 'word': 'the'}, {'region': 'fuel', 'correct': 'yes', 'rt': 1051, 'word': 'fuel'}, {'region': 'tank.', 'correct': 'yes', 'rt': 608, 'word': 'tank.'}]	filler	Filler_28	The astronaut that the journalists who were at the launch worshipped criticized the administrators after he discovered a potential leak in the fuel tank.	20
13	[{'region': 'The', 'correct': 'yes', 'rt': 608, 'word': 'The'}, {'region': 'passer-by', 'correct': 'yes', 'rt': 939, 'word': 'passer-by'}, {'region': 'threw', 'correct': 'yes', 'rt': 938, 'word': 'threw'}, {'region': 'the', 'correct': 'yes', 'rt': 420, 'word': 'the'}, {'region': 'cardboard', 'correct': 'yes', 'rt': 1208, 'word': 'cardboard'}, {'region': 'box', 'correct': 'yes', 'rt': 802, 'word': 'box'}, {'region': 'into', 'correct': 'yes', 'rt': 727, 'word': 'into'}, {'region': 'the', 'correct': 'yes', 'rt': 674, 'word': 'the'}, {'region': 'trash-can', 'correct': 'yes', 'rt': 1085, 'word': 'trash-can'}, {'region': 'with', 'correct': 'yes', 'rt': 813, 'word': 'with'}, {'region': 'great', 'correct': 'yes', 'rt': 2320, 'word': 'great'}, {'region': 'force.', 'correct': 'yes', 'rt': 707, 'word': 'force.'}]	filler	Filler_45	The passer-by threw the cardboard box into the trash-can with great force.	25
13	[{'region': 'The', 'correct': 'yes', 'rt': 836, 'word': 'The'}, {'region': 'audience', 'correct': 'yes', 'rt': 1233, 'word': 'audience'}, {'region': 'who', 'correct': 'yes', 'rt': 781, 'word': 'who'}, {'region': 'was', 'correct': 'yes', 'rt': 1545, 'word': 'was'}, {'region': 'at', 'correct': 'yes', 'rt': 756, 'word': 'at'}, {'region': 'the', 'correct': 'yes', 'rt': 634, 'word': 'the'}, {'region': 'club', 'correct': 'yes', 'rt': 718, 'word': 'club'}, {'region': 'booed', 'correct': 'yes', 'rt': 1075, 'word': 'booed'}, {'region': 'the', 'correct': 'yes', 'rt': 666, 'word': 'the'}, {'region': 'singer', 'correct': 'yes', 'rt': 833, 'word': 'singer'}, {'region': 'before', 'correct': 'yes', 'rt': 683, 'word': 'before'}, {'region': 'the', 'correct': 'yes', 'rt': 839, 'word': 'the'}, {'region': 'owner', 'correct': 'yes', 'rt': 1135, 'word': 'owner'}, {'region': 'of', 'correct': 'yes', 'rt': 714, 'word': 'of'}, {'region': 'the', 'correct': 'yes', 'rt': 623, 'word': 'the'}, {'region': 'bar', 'correct': 'yes', 'rt': 1535, 'word': 'bar'}, {'region': 'could', 'correct': 'yes', 'rt': 567, 'word': 'could'}, {'region': 'remove', 'correct': 'yes', 'rt': 1029, 'word': 'remove'}, {'region': 'him', 'correct': 'yes', 'rt': 1377, 'word': 'him'}, {'region': 'from', 'correct': 'yes', 'rt': 778, 'word': 'from'}, {'region': 'the', 'correct': 'yes', 'rt': 903, 'word': 'the'}, {'region': 'stage.', 'correct': 'yes', 'rt': 777, 'word': 'stage.'}]	filler	Filler_21	The audience who was at the club booed the singer before the owner of the bar could remove him from the stage.	40
13	[{'region': 'The', 'correct': 'yes', 'rt': 729, 'word': 'The'}, {'region': 'reporter', 'correct': 'yes', 'rt': 1012, 'word': 'reporter'}, {'region': 'had', 'correct': 'yes', 'rt': 673, 'word': 'had'}, {'region': 'dinner', 'correct': 'yes', 'rt': 1204, 'word': 'dinner'}, {'region': 'yesterday', 'correct': 'yes', 'rt': 1201, 'word': 'yesterday'}, {'region': 'with', 'correct': 'yes', 'rt': 609, 'word': 'with'}, {'region': 'the', 'correct': 'yes', 'rt': 684, 'word': 'the'}, {'region': 'baseball', 'correct': 'yes', 'rt': 2816, 'word': 'baseball'}, {'region': 'player', 'correct': 'yes', 'rt': 840, 'word': 'player'}, {'region': 'who', 'correct': 'yes', 'rt': 934, 'word': 'who'}, {'region': 'Kevin', 'correct': 'no', 'rt': 3421, 'word': 'Kevin'}, {'region': 'admired.', 'correct': 'yes', 'rt': 1365, 'word': 'admired.'}]	filler	Practice_2	The reporter had dinner yesterday with the baseball player who Kevin admired.	7
13	[{'region': 'The', 'correct': 'yes', 'rt': 624, 'word': 'The'}, {'region': 'locksmith', 'correct': 'yes', 'rt': 1703, 'word': 'locksmith'}, {'region': 'can', 'correct': 'yes', 'rt': 802, 'word': 'can'}, {'region': 'crack', 'correct': 'yes', 'rt': 766, 'word': 'crack'}, {'region': 'the', 'correct': 'yes', 'rt': 717, 'word': 'the'}, {'region': 'safe', 'correct': 'yes', 'rt': 798, 'word': 'safe'}, {'region': 'easily.', 'correct': 'yes', 'rt': 808, 'word': 'easily.'}]	filler	Filler_33	The locksmith can crack the safe easily.	8
13	[{'region': 'The', 'correct': 'yes', 'rt': 593, 'word': 'The'}, {'region': 'teacher', 'correct': 'yes', 'rt': 805, 'word': 'teacher'}, {'region': 'doubted', 'correct': 'yes', 'rt': 894, 'word': 'doubted'}, {'region': 'that', 'correct': 'yes', 'rt': 766, 'word': 'that'}, {'region': 'the', 'correct': 'yes', 'rt': 683, 'word': 'the'}, {'region': 'test', 'correct': 'yes', 'rt': 935, 'word': 'test'}, {'region': 'that', 'correct': 'yes', 'rt': 756, 'word': 'that'}, {'region': 'had', 'correct': 'yes', 'rt': 1380, 'word': 'had'}, {'region': 'taken', 'correct': 'yes', 'rt': 860, 'word': 'taken'}, {'region': 'him', 'correct': 'yes', 'rt': 1407, 'word': 'him'}, {'region': 'a', 'correct': 'yes', 'rt': 1008, 'word': 'a'}, {'region': 'long', 'correct': 'yes', 'rt': 504, 'word': 'long'}, {'region': 'time', 'correct': 'yes', 'rt': 745, 'word': 'time'}, {'region': 'to', 'correct': 'yes', 'rt': 683, 'word': 'to'}, {'region': 'design', 'correct': 'yes', 'rt': 1387, 'word': 'design'}, {'region': 'would', 'correct': 'yes', 'rt': 835, 'word': 'would'}, {'region': 'be', 'correct': 'yes', 'rt': 671, 'word': 'be'}, {'region': 'easy', 'correct': 'yes', 'rt': 1346, 'word': 'easy'}, {'region': 'to', 'correct': 'no', 'rt': 5374, 'word': 'to'}, {'region': 'answer.', 'correct': 'yes', 'rt': 1675, 'word': 'answer.'}]	filler	Filler_54	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	17
13	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 2305, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 823, 'word': 'news'}, {'region': 'REGION_3_0', 'correct': 'yes', 'rt': 643, 'word': 'was'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 1096, 'word': 'unnerving.'}]	condition_0	Critical_4	The news was unnerving.	22
13	[{'region': 'During', 'correct': 'yes', 'rt': 951, 'word': 'During'}, {'region': 'the', 'correct': 'yes', 'rt': 672, 'word': 'the'}, {'region': 'season,', 'correct': 'yes', 'rt': 686, 'word': 'season,'}, {'region': 'the', 'correct': 'yes', 'rt': 767, 'word': 'the'}, {'region': 'choir', 'correct': 'yes', 'rt': 893, 'word': 'choir'}, {'region': 'holds', 'correct': 'yes', 'rt': 1156, 'word': 'holds'}, {'region': 'rehearsals', 'correct': 'yes', 'rt': 1099, 'word': 'rehearsals'}, {'region': 'in', 'correct': 'yes', 'rt': 736, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 700, 'word': 'the'}, {'region': 'church', 'correct': 'yes', 'rt': 640, 'word': 'church'}, {'region': 'regularly.', 'correct': 'yes', 'rt': 925, 'word': 'regularly.'}]	filler	Filler_7	During the season, the choir holds rehearsals in the church regularly.	46
13	[{'region': 'The', 'correct': 'yes', 'rt': 579, 'word': 'The'}, {'region': 'private', 'correct': 'yes', 'rt': 1308, 'word': 'private'}, {'region': 'tutor', 'correct': 'yes', 'rt': 1169, 'word': 'tutor'}, {'region': 'explained', 'correct': 'yes', 'rt': 735, 'word': 'explained'}, {'region': 'the', 'correct': 'yes', 'rt': 830, 'word': 'the'}, {'region': 'assignment', 'correct': 'yes', 'rt': 1138, 'word': 'assignment'}, {'region': 'carefully.', 'correct': 'yes', 'rt': 851, 'word': 'carefully.'}]	filler	Filler_20	The private tutor explained the assignment carefully.	49
13	[{'region': 'The', 'correct': 'yes', 'rt': 616, 'word': 'The'}, {'region': 'trainee', 'correct': 'yes', 'rt': 856, 'word': 'trainee'}, {'region': 'knew', 'correct': 'yes', 'rt': 990, 'word': 'knew'}, {'region': 'that', 'correct': 'yes', 'rt': 525, 'word': 'that'}, {'region': 'the', 'correct': 'yes', 'rt': 749, 'word': 'the'}, {'region': 'task', 'correct': 'yes', 'rt': 851, 'word': 'task'}, {'region': 'which', 'correct': 'yes', 'rt': 833, 'word': 'which'}, {'region': 'the', 'correct': 'yes', 'rt': 799, 'word': 'the'}, {'region': 'director', 'correct': 'yes', 'rt': 714, 'word': 'director'}, {'region': 'had', 'correct': 'yes', 'rt': 956, 'word': 'had'}, {'region': 'set', 'correct': 'yes', 'rt': 588, 'word': 'set'}, {'region': 'for', 'correct': 'yes', 'rt': 790, 'word': 'for'}, {'region': 'him', 'correct': 'yes', 'rt': 758, 'word': 'him'}, {'region': 'was', 'correct': 'yes', 'rt': 725, 'word': 'was'}, {'region': 'impossible', 'correct': 'yes', 'rt': 1318, 'word': 'impossible'}, {'region': 'to', 'correct': 'yes', 'rt': 755, 'word': 'to'}, {'region': 'finish', 'correct': 'yes', 'rt': 760, 'word': 'finish'}, {'region': 'within', 'correct': 'yes', 'rt': 819, 'word': 'within'}, {'region': 'a', 'correct': 'yes', 'rt': 820, 'word': 'a'}, {'region': 'week.', 'correct': 'yes', 'rt': 928, 'word': 'week.'}]	filler	Filler_25	The trainee knew that the task which the director had set for him was impossible to finish within a week.	23
13	[{'region': 'The', 'correct': 'yes', 'rt': 1045, 'word': 'The'}, {'region': 'intern', 'correct': 'yes', 'rt': 1013, 'word': 'intern'}, {'region': 'comforted', 'correct': 'yes', 'rt': 1307, 'word': 'comforted'}, {'region': 'the', 'correct': 'yes', 'rt': 654, 'word': 'the'}, {'region': 'patient', 'correct': 'yes', 'rt': 1219, 'word': 'patient'}, {'region': 'because', 'correct': 'yes', 'rt': 1169, 'word': 'because'}, {'region': 'he', 'correct': 'yes', 'rt': 697, 'word': 'he'}, {'region': 'was', 'correct': 'yes', 'rt': 692, 'word': 'was'}, {'region': 'in', 'correct': 'yes', 'rt': 967, 'word': 'in'}, {'region': 'great', 'correct': 'yes', 'rt': 591, 'word': 'great'}, {'region': 'pain.', 'correct': 'yes', 'rt': 882, 'word': 'pain.'}]	filler	Filler_40	The intern comforted the patient because he was in great pain.	28
13	[{'region': 'The', 'correct': 'yes', 'rt': 656, 'word': 'The'}, {'region': 'dragon', 'correct': 'yes', 'rt': 1339, 'word': 'dragon'}, {'region': 'wounded', 'correct': 'yes', 'rt': 1608, 'word': 'wounded'}, {'region': 'the', 'correct': 'yes', 'rt': 710, 'word': 'the'}, {'region': 'knight', 'correct': 'yes', 'rt': 706, 'word': 'knight'}, {'region': 'although', 'correct': 'yes', 'rt': 799, 'word': 'although'}, {'region': 'he', 'correct': 'yes', 'rt': 748, 'word': 'he'}, {'region': 'was', 'correct': 'yes', 'rt': 748, 'word': 'was'}, {'region': 'far', 'correct': 'yes', 'rt': 879, 'word': 'far'}, {'region': 'too', 'correct': 'yes', 'rt': 903, 'word': 'too'}, {'region': 'crippled', 'correct': 'yes', 'rt': 1433, 'word': 'crippled'}, {'region': 'to', 'correct': 'yes', 'rt': 956, 'word': 'to'}, {'region': 'protect', 'correct': 'yes', 'rt': 1336, 'word': 'protect'}, {'region': 'the', 'correct': 'yes', 'rt': 934, 'word': 'the'}, {'region': 'princess.', 'correct': 'yes', 'rt': 946, 'word': 'princess.'}]	filler	Filler_4	The dragon wounded the knight although he was far too crippled to protect the princess.	29
