workerid	byWords	condition	distractor_condition	item	noun	sentence	slide_number
37	[{'word': 'The', 'rt': 1032, 'correct': 'yes', 'region': 'The'}, {'word': 'cartoonist', 'rt': 942, 'correct': 'yes', 'region': 'cartoonist'}, {'word': 'who', 'rt': 815, 'correct': 'yes', 'region': 'who'}, {'word': 'the', 'rt': 738, 'correct': 'yes', 'region': 'the'}, {'word': 'readers', 'rt': 860, 'correct': 'yes', 'region': 'readers'}, {'word': 'supported', 'rt': 931, 'correct': 'yes', 'region': 'supported'}, {'word': 'pressured', 'rt': 1741, 'correct': 'no', 'region': 'pressured'}, {'word': 'the', 'rt': 763, 'correct': 'yes', 'region': 'the'}, {'word': 'dean', 'rt': 1283, 'correct': 'yes', 'region': 'dean'}, {'word': 'because', 'rt': 941, 'correct': 'yes', 'region': 'because'}, {'word': 'she', 'rt': 988, 'correct': 'yes', 'region': 'she'}, {'word': 'thought', 'rt': 847, 'correct': 'yes', 'region': 'thought'}, {'word': 'that', 'rt': 1088, 'correct': 'yes', 'region': 'that'}, {'word': 'censorship', 'rt': 2197, 'correct': 'yes', 'region': 'censorship'}, {'word': 'was', 'rt': 866, 'correct': 'yes', 'region': 'was'}, {'word': 'never', 'rt': 1311, 'correct': 'yes', 'region': 'never'}, {'word': 'appropriate.', 'rt': 1336, 'correct': 'yes', 'region': 'appropriate.'}]	filler	NA	Filler_43	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	46
37	[{'word': 'The', 'rt': 1948, 'correct': 'yes', 'region': 'The'}, {'word': 'mother', 'rt': 4041, 'correct': 'yes', 'region': 'mother'}, {'word': 'of', 'rt': 1285, 'correct': 'yes', 'region': 'of'}, {'word': 'the', 'rt': 1000, 'correct': 'yes', 'region': 'the'}, {'word': 'prisoner', 'rt': 1698, 'correct': 'yes', 'region': 'prisoner'}, {'word': 'sent', 'rt': 1672, 'correct': 'yes', 'region': 'sent'}, {'word': 'him', 'rt': 2952, 'correct': 'yes', 'region': 'him'}, {'word': 'packages', 'rt': 1417, 'correct': 'yes', 'region': 'packages'}, {'word': 'that', 'rt': 1181, 'correct': 'yes', 'region': 'that'}, {'word': 'contained', 'rt': 1007, 'correct': 'yes', 'region': 'contained'}, {'word': 'cookies', 'rt': 1238, 'correct': 'yes', 'region': 'cookies'}, {'word': 'and', 'rt': 858, 'correct': 'yes', 'region': 'and'}, {'word': 'novels.', 'rt': 2077, 'correct': 'yes', 'region': 'novels.'}]	filler	NA	Practice_1	NA	The mother of the prisoner sent him packages that contained cookies and novels.	6
37	[{'word': 'The', 'rt': 595, 'correct': 'yes', 'region': 'The'}, {'word': 'technician', 'rt': 1515, 'correct': 'yes', 'region': 'technician'}, {'word': 'at', 'rt': 1500, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 574, 'correct': 'yes', 'region': 'the'}, {'word': 'show', 'rt': 1217, 'correct': 'yes', 'region': 'show'}, {'word': 'repaired', 'rt': 1008, 'correct': 'yes', 'region': 'repaired'}, {'word': 'the', 'rt': 1904, 'correct': 'yes', 'region': 'the'}, {'word': 'robot', 'rt': 1751, 'correct': 'yes', 'region': 'robot'}, {'word': 'while', 'rt': 1082, 'correct': 'yes', 'region': 'while'}, {'word': 'people', 'rt': 1667, 'correct': 'yes', 'region': 'people'}, {'word': 'were', 'rt': 1444, 'correct': 'yes', 'region': 'were'}, {'word': 'taking', 'rt': 2096, 'correct': 'yes', 'region': 'taking'}, {'word': 'a', 'rt': 2364, 'correct': 'yes', 'region': 'a'}, {'word': 'break', 'rt': 854, 'correct': 'yes', 'region': 'break'}, {'word': 'for', 'rt': 963, 'correct': 'yes', 'region': 'for'}, {'word': 'coffee.', 'rt': 2739, 'correct': 'yes', 'region': 'coffee.'}]	filler	NA	Filler_30	NA	The technician at the show repaired the robot while people were taking a break for coffee.	15
37	[{'word': 'The', 'rt': 623, 'correct': 'yes', 'region': 'The'}, {'word': 'showman', 'rt': 1315, 'correct': 'yes', 'region': 'showman'}, {'word': 'travels', 'rt': 2661, 'correct': 'yes', 'region': 'travels'}, {'word': 'to', 'rt': 1611, 'correct': 'yes', 'region': 'to'}, {'word': 'different', 'rt': 2070, 'correct': 'yes', 'region': 'different'}, {'word': 'cities', 'rt': 1269, 'correct': 'yes', 'region': 'cities'}, {'word': 'every', 'rt': 1777, 'correct': 'yes', 'region': 'every'}, {'word': 'month.', 'rt': 690, 'correct': 'yes', 'region': 'month.'}]	filler	NA	Filler_2	NA	The showman travels to different cities every month.	17
37	[{'word': 'The', 'rt': 2036, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'assertion', 'rt': 1197, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 649, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 1008, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'analyst', 'rt': 1002, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'appeared', 'rt': 2364, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'on', 'rt': 1744, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'TV', 'rt': 2069, 'correct': 'yes', 'region': 'REGION_2_2'}, {'word': 'was', 'rt': 601, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'very', 'rt': 1031, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'believable.', 'rt': 1391, 'correct': 'yes', 'region': 'REGION_3_2'}]	critical_compatible	dist1	Critical_0	assertion	The assertion that the analyst appeared on TV was very believable.	20
37	[{'word': 'The', 'rt': 626, 'correct': 'yes', 'region': 'The'}, {'word': 'scientists', 'rt': 1438, 'correct': 'yes', 'region': 'scientists'}, {'word': 'who', 'rt': 777, 'correct': 'yes', 'region': 'who'}, {'word': 'were', 'rt': 1414, 'correct': 'yes', 'region': 'were'}, {'word': 'in', 'rt': 1029, 'correct': 'yes', 'region': 'in'}, {'word': 'the', 'rt': 1494, 'correct': 'yes', 'region': 'the'}, {'word': 'lab', 'rt': 898, 'correct': 'yes', 'region': 'lab'}, {'word': 'studied', 'rt': 836, 'correct': 'yes', 'region': 'studied'}, {'word': 'the', 'rt': 622, 'correct': 'yes', 'region': 'the'}, {'word': 'alien', 'rt': 1246, 'correct': 'yes', 'region': 'alien'}, {'word': 'while', 'rt': 1848, 'correct': 'yes', 'region': 'while'}, {'word': 'the', 'rt': 741, 'correct': 'yes', 'region': 'the'}, {'word': 'blood', 'rt': 1625, 'correct': 'yes', 'region': 'blood'}, {'word': 'sample', 'rt': 1079, 'correct': 'yes', 'region': 'sample'}, {'word': 'was', 'rt': 722, 'correct': 'yes', 'region': 'was'}, {'word': 'run', 'rt': 2476, 'correct': 'yes', 'region': 'run'}, {'word': 'through', 'rt': 981, 'correct': 'yes', 'region': 'through'}, {'word': 'the', 'rt': 1278, 'correct': 'yes', 'region': 'the'}, {'word': 'computer.', 'rt': 1355, 'correct': 'yes', 'region': 'computer.'}]	filler	NA	Filler_47	NA	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	25
37	[{'word': 'The', 'rt': 709, 'correct': 'yes', 'region': 'The'}, {'word': 'speaker', 'rt': 2984, 'correct': 'yes', 'region': 'speaker'}, {'word': 'who', 'rt': 758, 'correct': 'yes', 'region': 'who'}, {'word': 'the', 'rt': 1392, 'correct': 'yes', 'region': 'the'}, {'word': 'historian', 'rt': 1238, 'correct': 'yes', 'region': 'historian'}, {'word': 'offended', 'rt': 896, 'correct': 'yes', 'region': 'offended'}, {'word': 'kicked', 'rt': 3191, 'correct': 'yes', 'region': 'kicked'}, {'word': 'a', 'rt': 1433, 'correct': 'yes', 'region': 'a'}, {'word': 'chair', 'rt': 2209, 'correct': 'yes', 'region': 'chair'}, {'word': 'after', 'rt': 2339, 'correct': 'yes', 'region': 'after'}, {'word': 'the', 'rt': 606, 'correct': 'yes', 'region': 'the'}, {'word': 'talk', 'rt': 2259, 'correct': 'yes', 'region': 'talk'}, {'word': 'was', 'rt': 1004, 'correct': 'yes', 'region': 'was'}, {'word': 'over', 'rt': 1073, 'correct': 'yes', 'region': 'over'}, {'word': 'and', 'rt': 1887, 'correct': 'yes', 'region': 'and'}, {'word': 'everyone', 'rt': 931, 'correct': 'yes', 'region': 'everyone'}, {'word': 'had', 'rt': 1010, 'correct': 'yes', 'region': 'had'}, {'word': 'left', 'rt': 1104, 'correct': 'yes', 'region': 'left'}, {'word': 'the', 'rt': 913, 'correct': 'yes', 'region': 'the'}, {'word': 'room.', 'rt': 1107, 'correct': 'yes', 'region': 'room.'}]	filler	NA	Filler_8	NA	The speaker who the historian offended kicked a chair after the talk was over and everyone had left the room.	28
37	[{'word': 'The', 'rt': 502, 'correct': 'yes', 'region': 'The'}, {'word': 'bully', 'rt': 1386, 'correct': 'yes', 'region': 'bully'}, {'word': 'punched', 'rt': 1475, 'correct': 'yes', 'region': 'punched'}, {'word': 'the', 'rt': 764, 'correct': 'yes', 'region': 'the'}, {'word': 'kid', 'rt': 733, 'correct': 'yes', 'region': 'kid'}, {'word': 'after', 'rt': 974, 'correct': 'yes', 'region': 'after'}, {'word': 'all', 'rt': 2281, 'correct': 'yes', 'region': 'all'}, {'word': 'the', 'rt': 802, 'correct': 'yes', 'region': 'the'}, {'word': 'kids', 'rt': 850, 'correct': 'yes', 'region': 'kids'}, {'word': 'had', 'rt': 784, 'correct': 'yes', 'region': 'had'}, {'word': 'to', 'rt': 1252, 'correct': 'yes', 'region': 'to'}, {'word': 'leave', 'rt': 1034, 'correct': 'yes', 'region': 'leave'}, {'word': 'to', 'rt': 1685, 'correct': 'yes', 'region': 'to'}, {'word': 'go', 'rt': 1446, 'correct': 'yes', 'region': 'go'}, {'word': 'to', 'rt': 637, 'correct': 'yes', 'region': 'to'}, {'word': 'class.', 'rt': 1085, 'correct': 'yes', 'region': 'class.'}]	filler	NA	Filler_12	NA	The bully punched the kid after all the kids had to leave to go to class.	23
37	[{'word': 'The', 'rt': 559, 'correct': 'yes', 'region': 'The'}, {'word': 'librarian', 'rt': 1357, 'correct': 'yes', 'region': 'librarian'}, {'word': 'put', 'rt': 1349, 'correct': 'yes', 'region': 'put'}, {'word': 'the', 'rt': 715, 'correct': 'yes', 'region': 'the'}, {'word': 'book', 'rt': 554, 'correct': 'yes', 'region': 'book'}, {'word': 'onto', 'rt': 1537, 'correct': 'yes', 'region': 'onto'}, {'word': 'the', 'rt': 815, 'correct': 'yes', 'region': 'the'}, {'word': 'shelf.', 'rt': 783, 'correct': 'yes', 'region': 'shelf.'}]	filler	NA	Filler_15	NA	The librarian put the book onto the shelf.	32
37	[{'word': 'The', 'rt': 513, 'correct': 'yes', 'region': 'The'}, {'word': 'fans', 'rt': 1548, 'correct': 'yes', 'region': 'fans'}, {'word': 'at', 'rt': 966, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 1147, 'correct': 'yes', 'region': 'the'}, {'word': 'concert', 'rt': 1486, 'correct': 'yes', 'region': 'concert'}, {'word': 'loved', 'rt': 1068, 'correct': 'yes', 'region': 'loved'}, {'word': 'the', 'rt': 661, 'correct': 'yes', 'region': 'the'}, {'word': 'guitarist', 'rt': 1178, 'correct': 'yes', 'region': 'guitarist'}, {'word': 'because', 'rt': 854, 'correct': 'yes', 'region': 'because'}, {'word': 'he', 'rt': 754, 'correct': 'yes', 'region': 'he'}, {'word': 'played', 'rt': 944, 'correct': 'yes', 'region': 'played'}, {'word': 'with', 'rt': 809, 'correct': 'yes', 'region': 'with'}, {'word': 'so', 'rt': 867, 'correct': 'yes', 'region': 'so'}, {'word': 'much', 'rt': 532, 'correct': 'yes', 'region': 'much'}, {'word': 'energy.', 'rt': 997, 'correct': 'yes', 'region': 'energy.'}]	filler	NA	Filler_39	NA	The fans at the concert loved the guitarist because he played with so much energy.	41
38	[{'word': 'The', 'rt': 3446, 'correct': 'yes', 'region': 'The'}, {'word': 'defender', 'rt': 1961, 'correct': 'yes', 'region': 'defender'}, {'word': 'is', 'rt': 1659, 'correct': 'yes', 'region': 'is'}, {'word': 'constantly', 'rt': 2142, 'correct': 'yes', 'region': 'constantly'}, {'word': 'scolding', 'rt': 1761, 'correct': 'yes', 'region': 'scolding'}, {'word': 'the', 'rt': 1697, 'correct': 'yes', 'region': 'the'}, {'word': 'keeper.', 'rt': 2002, 'correct': 'yes', 'region': 'keeper.'}]	filler	NA	Filler_22	NA	The defender is constantly scolding the keeper.	9
38	[{'word': 'The', 'rt': 2345, 'correct': 'yes', 'region': 'The'}, {'word': 'showman', 'rt': 1674, 'correct': 'yes', 'region': 'showman'}, {'word': 'travels', 'rt': 1646, 'correct': 'yes', 'region': 'travels'}, {'word': 'to', 'rt': 1058, 'correct': 'yes', 'region': 'to'}, {'word': 'different', 'rt': 1754, 'correct': 'yes', 'region': 'different'}, {'word': 'cities', 'rt': 1249, 'correct': 'yes', 'region': 'cities'}, {'word': 'every', 'rt': 1635, 'correct': 'yes', 'region': 'every'}, {'word': 'month.', 'rt': 908, 'correct': 'yes', 'region': 'month.'}]	filler	NA	Filler_2	NA	The showman travels to different cities every month.	16
38	[{'word': 'The', 'rt': 1156, 'correct': 'yes', 'region': 'The'}, {'word': 'divorcee', 'rt': 1714, 'correct': 'yes', 'region': 'divorcee'}, {'word': 'has', 'rt': 1044, 'correct': 'yes', 'region': 'has'}, {'word': 'come', 'rt': 2712, 'correct': 'yes', 'region': 'come'}, {'word': 'to', 'rt': 712, 'correct': 'yes', 'region': 'to'}, {'word': 'love', 'rt': 2120, 'correct': 'yes', 'region': 'love'}, {'word': 'her', 'rt': 1763, 'correct': 'yes', 'region': 'her'}, {'word': 'life', 'rt': 1868, 'correct': 'yes', 'region': 'life'}, {'word': 'ever', 'rt': 2002, 'correct': 'yes', 'region': 'ever'}, {'word': 'since', 'rt': 1618, 'correct': 'yes', 'region': 'since'}, {'word': 'she', 'rt': 691, 'correct': 'yes', 'region': 'she'}, {'word': 'got', 'rt': 1115, 'correct': 'yes', 'region': 'got'}, {'word': 'divorced.', 'rt': 1278, 'correct': 'yes', 'region': 'divorced.'}]	filler	NA	Filler_0	NA	The divorcee has come to love her life ever since she got divorced.	27
38	[{'word': 'The', 'rt': 1476, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'declaration', 'rt': 1979, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 1371, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 1765, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'preacher', 'rt': 4383, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'was', 'rt': 976, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'fired', 'rt': 1859, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'was', 'rt': 1955, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'gaining', 'rt': 1430, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'traction.', 'rt': 2094, 'correct': 'yes', 'region': 'REGION_3_2'}]	critical_incompatible	dist1	Critical_17	declaration	The declaration that the preacher was fired was gaining traction.	28
38	[{'word': 'The', 'rt': 732, 'correct': 'yes', 'region': 'The'}, {'word': 'trainee', 'rt': 1021, 'correct': 'yes', 'region': 'trainee'}, {'word': 'knew', 'rt': 1242, 'correct': 'yes', 'region': 'knew'}, {'word': 'that', 'rt': 861, 'correct': 'yes', 'region': 'that'}, {'word': 'the', 'rt': 771, 'correct': 'yes', 'region': 'the'}, {'word': 'task', 'rt': 1193, 'correct': 'yes', 'region': 'task'}, {'word': 'which', 'rt': 1460, 'correct': 'yes', 'region': 'which'}, {'word': 'the', 'rt': 813, 'correct': 'yes', 'region': 'the'}, {'word': 'director', 'rt': 1123, 'correct': 'yes', 'region': 'director'}, {'word': 'had', 'rt': 760, 'correct': 'yes', 'region': 'had'}, {'word': 'set', 'rt': 836, 'correct': 'yes', 'region': 'set'}, {'word': 'for', 'rt': 839, 'correct': 'yes', 'region': 'for'}, {'word': 'him', 'rt': 707, 'correct': 'yes', 'region': 'him'}, {'word': 'was', 'rt': 868, 'correct': 'yes', 'region': 'was'}, {'word': 'impossible', 'rt': 1772, 'correct': 'yes', 'region': 'impossible'}, {'word': 'to', 'rt': 878, 'correct': 'yes', 'region': 'to'}, {'word': 'finish', 'rt': 855, 'correct': 'yes', 'region': 'finish'}, {'word': 'within', 'rt': 1511, 'correct': 'yes', 'region': 'within'}, {'word': 'a', 'rt': 638, 'correct': 'yes', 'region': 'a'}, {'word': 'week.', 'rt': 864, 'correct': 'yes', 'region': 'week.'}]	filler	NA	Filler_25	NA	The trainee knew that the task which the director had set for him was impossible to finish within a week.	49
38	[{'word': 'The', 'rt': 5818, 'correct': 'yes', 'region': 'The'}, {'word': 'reporter', 'rt': 1345, 'correct': 'yes', 'region': 'reporter'}, {'word': 'had', 'rt': 1419, 'correct': 'yes', 'region': 'had'}, {'word': 'dinner', 'rt': 4817, 'correct': 'no', 'region': 'dinner'}, {'word': 'yesterday', 'rt': 1356, 'correct': 'yes', 'region': 'yesterday'}, {'word': 'with', 'rt': 1199, 'correct': 'yes', 'region': 'with'}, {'word': 'the', 'rt': 1498, 'correct': 'yes', 'region': 'the'}, {'word': 'baseball', 'rt': 2757, 'correct': 'no', 'region': 'baseball'}, {'word': 'player', 'rt': 1895, 'correct': 'yes', 'region': 'player'}, {'word': 'who', 'rt': 2124, 'correct': 'yes', 'region': 'who'}, {'word': 'Kevin', 'rt': 3258, 'correct': 'no', 'region': 'Kevin'}, {'word': 'admired.', 'rt': 3263, 'correct': 'yes', 'region': 'admired.'}]	filler	NA	Practice_2	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	7
38	[{'word': 'The', 'rt': 1269, 'correct': 'yes', 'region': 'The'}, {'word': 'audience', 'rt': 1466, 'correct': 'yes', 'region': 'audience'}, {'word': 'who', 'rt': 1081, 'correct': 'yes', 'region': 'who'}, {'word': 'was', 'rt': 806, 'correct': 'yes', 'region': 'was'}, {'word': 'at', 'rt': 980, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 824, 'correct': 'yes', 'region': 'the'}, {'word': 'club', 'rt': 993, 'correct': 'yes', 'region': 'club'}, {'word': 'booed', 'rt': 2625, 'correct': 'yes', 'region': 'booed'}, {'word': 'the', 'rt': 875, 'correct': 'yes', 'region': 'the'}, {'word': 'singer', 'rt': 997, 'correct': 'yes', 'region': 'singer'}, {'word': 'before', 'rt': 1746, 'correct': 'yes', 'region': 'before'}, {'word': 'the', 'rt': 704, 'correct': 'yes', 'region': 'the'}, {'word': 'owner', 'rt': 1740, 'correct': 'yes', 'region': 'owner'}, {'word': 'of', 'rt': 1262, 'correct': 'yes', 'region': 'of'}, {'word': 'the', 'rt': 995, 'correct': 'yes', 'region': 'the'}, {'word': 'bar', 'rt': 1122, 'correct': 'yes', 'region': 'bar'}, {'word': 'could', 'rt': 1320, 'correct': 'yes', 'region': 'could'}, {'word': 'remove', 'rt': 2190, 'correct': 'yes', 'region': 'remove'}, {'word': 'him', 'rt': 832, 'correct': 'yes', 'region': 'him'}, {'word': 'from', 'rt': 1495, 'correct': 'yes', 'region': 'from'}, {'word': 'the', 'rt': 747, 'correct': 'yes', 'region': 'the'}, {'word': 'stage.', 'rt': 4144, 'correct': 'no', 'region': 'stage.'}]	filler	NA	Filler_21	NA	The audience who was at the club booed the singer before the owner of the bar could remove him from the stage.	24
38	[{'word': 'The', 'rt': 904, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'confirmation', 'rt': 1373, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 1261, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 963, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'dancer', 'rt': 1529, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'made', 'rt': 1923, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'people', 'rt': 2355, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'happy', 'rt': 1492, 'correct': 'yes', 'region': 'REGION_2_2'}, {'word': 'was', 'rt': 955, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'exciting.', 'rt': 1412, 'correct': 'yes', 'region': 'REGION_3_1'}]	critical_compatible	dist1	Critical_4	confirmation	The confirmation that the dancer made people happy was exciting.	31
38	[{'word': 'The', 'rt': 1085, 'correct': 'yes', 'region': 'The'}, {'word': 'office-worker', 'rt': 1474, 'correct': 'yes', 'region': 'office-worker'}, {'word': 'worked', 'rt': 1876, 'correct': 'no', 'region': 'worked'}, {'word': 'through', 'rt': 1236, 'correct': 'yes', 'region': 'through'}, {'word': 'the', 'rt': 914, 'correct': 'yes', 'region': 'the'}, {'word': 'stack', 'rt': 1526, 'correct': 'no', 'region': 'stack'}, {'word': 'of', 'rt': 1229, 'correct': 'yes', 'region': 'of'}, {'word': 'files', 'rt': 1636, 'correct': 'no', 'region': 'files'}, {'word': 'on', 'rt': 1661, 'correct': 'yes', 'region': 'on'}, {'word': 'his', 'rt': 1289, 'correct': 'yes', 'region': 'his'}, {'word': 'desk', 'rt': 868, 'correct': 'yes', 'region': 'desk'}, {'word': 'quickly.', 'rt': 1794, 'correct': 'yes', 'region': 'quickly.'}]	filler	NA	Filler_5	NA	The office-worker worked through the stack of files on his desk quickly.	36
38	[{'word': 'The', 'rt': 1372, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'truth', 'rt': 951, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 778, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 849, 'correct': 'no', 'region': 'REGION_0_1'}, {'word': 'senator', 'rt': 2409, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'supported', 'rt': 2682, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'him', 'rt': 2920, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'was', 'rt': 822, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'absolutely', 'rt': 1482, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'true.', 'rt': 1136, 'correct': 'yes', 'region': 'REGION_3_2'}]	critical_incompatible	dist1	Critical_11	truth	The truth that the senator supported him was absolutely true.	26
38	[{'word': 'The', 'rt': 906, 'correct': 'yes', 'region': 'The'}, {'word': 'fans', 'rt': 1935, 'correct': 'yes', 'region': 'fans'}, {'word': 'at', 'rt': 1134, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 673, 'correct': 'yes', 'region': 'the'}, {'word': 'concert', 'rt': 1188, 'correct': 'yes', 'region': 'concert'}, {'word': 'loved', 'rt': 1280, 'correct': 'yes', 'region': 'loved'}, {'word': 'the', 'rt': 605, 'correct': 'yes', 'region': 'the'}, {'word': 'guitarist', 'rt': 1481, 'correct': 'yes', 'region': 'guitarist'}, {'word': 'because', 'rt': 1091, 'correct': 'yes', 'region': 'because'}, {'word': 'he', 'rt': 660, 'correct': 'yes', 'region': 'he'}, {'word': 'played', 'rt': 1065, 'correct': 'yes', 'region': 'played'}, {'word': 'with', 'rt': 931, 'correct': 'yes', 'region': 'with'}, {'word': 'so', 'rt': 2417, 'correct': 'yes', 'region': 'so'}, {'word': 'much', 'rt': 937, 'correct': 'yes', 'region': 'much'}, {'word': 'energy.', 'rt': 1265, 'correct': 'yes', 'region': 'energy.'}]	filler	NA	Filler_39	NA	The fans at the concert loved the guitarist because he played with so much energy.	32
